target_date,district,roll3_mm,roll7_mm,roll30_mm,label
2024-10-11,Ampāra,49.62222395406582,96.31852036867586,162.8370402310528,Normal
2024-10-12,Ampāra,31.700000508257173,98.4333354565269,166.23333673907143,Normal
2024-10-13,Ampāra,35.67407475082254,110.27407601601998,185.951855280795,Normal
2024-10-14,Ampāra,41.46666686428799,102.84444660116074,198.99259594929728,Normal
2024-10-15,Ampāra,37.75555559357418,92.16666864024268,197.68148480812033,Normal
2024-10-16,Ampāra,18.31851850448221,72.07777832311156,197.88889221994543,Normal
2024-10-17,Ampāra,4.522222267157252,54.81481547929289,195.66666997021989,Normal
2024-10-18,Ampāra,4.592592599487347,47.1370372856642,195.71481812004865,Normal
2024-10-19,Ampāra,4.103703758310867,44.48148157316524,197.21481816022293,Normal
2024-10-20,Ampāra,11.196296783043628,30.337037511513977,204.34815192170697,Normal
2024-10-21,Ampāra,23.807407865882794,29.477778287259007,217.17778151028227,Normal
2024-10-22,Ampāra,33.522222951573426,40.248148931164486,228.78518922388906,Normal
2024-10-23,Ampāra,48.67407493653533,60.69259394356709,250.77778235753587,Normal
2024-10-24,Ampāra,37.2518527156573,62.20740873575905,252.30370825187578,Normal
2024-10-25,Ampāra,30.792593171218854,66.448149502896,256.5851897697095,Normal
2024-10-26,Ampāra,16.400000281574307,72.98889046683053,263.69630111690327,Normal
2024-10-27,Ampāra,17.766666992270057,68.77777894498547,259.8407454607755,Normal
2024-10-28,Ampāra,18.862963282279075,61.50370491929228,261.72963435978335,Normal
2024-10-29,Ampāra,21.029630199954134,60.49629771521124,261.51481967254796,Normal
2024-10-30,Ampāra,24.700000322819132,44.80370433126929,258.42222647379106,Normal
2024-10-31,Ampāra,30.685185331765233,54.93703753540021,269.26667077289727,Normal
2024-11-01,Ampāra,45.233333262614124,74.93703780660651,290.2111154912083,Normal
2024-11-02,Ampāra,57.75555586066475,86.15925991035971,305.45555995050756,Normal
2024-11-03,Ampāra,60.462963797911684,97.63333434104185,319.91481956919205,Flood
2024-11-04,Ampāra,47.79629704588375,103.87037157021118,329.96296800497464,Normal
2024-11-05,Ampāra,33.42592671092992,98.5555564213355,325.2703753669332,Normal
2024-11-06,Ampāra,18.459259663820944,91.39259368204365,303.4333386012098,Normal
2024-11-07,Ampāra,12.39629659775712,85.58148283620307,298.33704219287335,Normal
2024-11-08,Ampāra,25.862964568660544,79.18518772738193,294.6185237382031,Normal
2024-11-09,Ampāra,28.322223800335966,61.95926162171488,279.2037090125207,Normal
2024-11-10,Ampāra,23.751853331472923,48.8703723697643,272.4666715702804,Normal
2024-11-11,Ampāra,6.974074138173405,38.36296481967158,269.8925973681193,Normal
2024-07-24,Anurādhapura,0.0551020427562228,0.0551020427562228,0.0551020427562228,Drought
2024-07-25,Anurādhapura,0.6061224665950491,0.6061224665950491,0.6061224665950491,Drought
2024-07-26,Anurādhapura,0.7918367516426518,0.7918367516426518,0.7918367516426518,Drought
2024-07-27,Anurādhapura,1.055102060637671,1.1102041033938939,1.1102041033938939,Drought
2024-07-28,Anurādhapura,0.8714285853854853,1.4775510519805344,1.4775510519805344,Drought
2024-07-29,Anurādhapura,2.4163265823433626,3.2081633339860143,3.2081633339860143,Drought
2024-07-30,Anurādhapura,2.569387804969378,3.679591908363272,3.679591908363272,Drought
2024-07-31,Anurādhapura,3.7163265698868138,5.138775579111125,5.1938776218673475,Drought
2024-08-01,Anurādhapura,2.4367347080378936,5.038775575428859,5.644898042023908,Drought
2024-08-02,Anurādhapura,3.6857143171065383,6.573469473827158,7.36530622546981,Drought
2024-08-03,Anurādhapura,2.9408163605921356,7.02448987906559,8.134693982459483,Drought
2024-08-04,Anurādhapura,12.214285975268643,16.381632965312015,17.85918401729255,Drought
2024-08-05,Anurādhapura,17.575510753958067,21.73265364544186,24.940816979427876,Normal
2024-08-06,Anurādhapura,19.73673536148402,24.191837435580233,27.871429343943504,Normal
2024-08-07,Anurādhapura,13.795918749353946,26.46122514477915,31.655102766646497,Normal
2024-08-08,Anurādhapura,14.94081649821765,34.23673543562162,39.88163347764552,Normal
2024-08-09,Anurādhapura,13.293877607106332,33.80000072558002,41.165306951049836,Normal
2024-08-10,Anurādhapura,15.893877651215341,39.41428643540235,47.54898041786184,Normal
2024-08-11,Anurādhapura,24.70000042691635,46.72244988726932,64.58163390456187,Normal
2024-08-12,Anurādhapura,42.881633928618086,59.106123900240036,84.04694087966791,Normal
2024-08-13,Anurādhapura,45.31224613585047,64.98979720976881,92.86122655371231,Normal
2024-08-14,Anurādhapura,29.587755914320095,62.514287052235474,94.16938981888197,Normal
2024-08-15,Anurādhapura,12.908163283976599,57.073470685998984,96.9551041636445,Normal
2024-08-16,Anurādhapura,11.230612338270603,62.92653194093308,104.09183889198292,Normal
2024-08-17,Anurādhapura,13.142857144018981,59.763266545039116,107.31224696290096,Normal
2024-08-18,Anurādhapura,13.320408047482047,45.69387830656468,110.27551221112655,Normal
2024-08-19,Anurādhapura,13.15510188391416,33.19999989622916,117.24694077589707,Normal
2024-08-20,Anurādhapura,18.089795986656988,32.540816395845624,125.40204294955794,Normal
2024-08-21,Anurādhapura,18.624489968391018,34.730612360635604,128.90000217951757,Normal
2024-08-22,Anurādhapura,12.122449178603592,32.414285790856155,129.36938995450066,Normal
2024-08-23,Anurādhapura,4.771428647869238,26.081632705444257,130.11836955467095,Normal
2024-08-24,Anurādhapura,1.3673469718213573,22.955102188437984,129.6612266847439,Normal
2024-08-25,Anurādhapura,1.2510204184753886,20.344898161849496,129.82857362133342,Normal
2024-08-26,Anurādhapura,0.45714285735831806,13.38367367888842,129.5204103513916,Normal
2024-08-27,Anurādhapura,0.4591836743647014,5.324489876145698,129.2489817737231,Normal
2024-08-28,Anurādhapura,0.889795937498681,2.6102041309571593,128.30204297648874,Normal
2024-08-29,Anurādhapura,2.428571458278488,3.689795958563314,129.3795940047007,Normal
2024-08-30,Anurādhapura,5.077550968676288,5.630612196952748,130.6102061725126,Normal
2024-08-31,Anurādhapura,6.581632529873303,7.824489689009106,132.44694079832414,Normal
2024-09-01,Anurādhapura,7.420408007435974,9.859183547523898,133.11428769503016,Normal
2024-09-02,Anurādhapura,6.0530611947361335,11.226530534330562,133.72245100665657,Normal
2024-09-03,Anurādhapura,8.20612253496759,15.571428549611994,128.4387773580231,Normal
2024-09-04,Anurādhapura,6.391836849880374,15.361224459905591,121.93061379095245,Normal
2024-09-05,Anurādhapura,5.136734762213927,13.934693838266,119.12245040738648,Normal
2024-09-06,Anurādhapura,0.9183673621175489,11.412244943053256,115.56122597078668,Normal
2024-09-07,Anurādhapura,0.571428583558325,9.351020513590614,107.56122587629314,Normal
2024-09-08,Anurādhapura,1.6816326639229264,8.195918494752954,107.51020546420308,Normal
2024-09-09,Anurādhapura,2.8306123050530894,8.189796053370213,102.49796062462443,Normal
2024-09-10,Anurādhapura,4.071428667251549,5.216326645874572,86.93265411662831,Normal
2024-09-11,Anurādhapura,3.873469510823921,5.677551155696502,68.50204104640892,Normal
2024-09-12,Anurādhapura,2.718367416161923,5.771428707318209,59.90408190493588,Normal
2024-09-13,Anurādhapura,1.3836734990638206,5.681632782820844,58.728571701372054,Normal
2024-09-14,Anurādhapura,1.3428571547759942,6.448979726914172,56.93673491720831,Normal
2024-09-15,Anurādhapura,2.032653058167481,6.122449101562762,50.70612262483276,Normal
2024-09-16,Anurādhapura,3.9163265549760506,6.767347032743805,49.502041112329124,Normal
2024-09-17,Anurādhapura,3.0632653252744024,5.440816384937025,46.679592195000666,Normal
2024-09-18,Anurādhapura,3.2102040441248523,5.4591836348636935,40.76122478504345,Normal
2024-09-19,Anurādhapura,1.8428570705886922,5.891836687170574,33.25510219626083,Normal
2024-09-20,Anurādhapura,1.7163264547363473,5.773469340609551,29.771428681345995,Normal
2024-09-21,Anurādhapura,0.6714285650958365,4.787755045183536,29.31020417153569,Normal
2024-09-22,Anurādhapura,0.0551020427562227,3.9142856717593166,28.53877559114781,Normal
2024-09-23,Anurādhapura,0.887755117171747,2.7448979028052474,29.291836826696386,Normal
2024-09-24,Anurādhapura,1.477551056175465,3.2020407760845986,29.536734809235767,Normal
2024-09-25,Anurādhapura,2.6122449779617822,3.316326605596247,30.693877711751277,Normal
2024-09-26,Anurādhapura,2.1755102735068115,3.077551105723367,31.008163425838497,Normal
2024-09-27,Anurādhapura,11.589796129043831,13.075510450392084,40.236735000780925,Normal
2024-09-28,Anurādhapura,14.712245090313573,17.357143130813984,42.97755134378636,Normal
2024-09-29,Anurādhapura,16.930612441601433,19.95306150456858,42.861224898763645,Normal
2024-09-30,Anurādhapura,15.693877619914753,27.88163295313509,49.34898009082237,Normal
2024-10-01,Anurādhapura,17.636734811802505,33.51632688644103,53.1938781481529,Normal
2024-10-02,Anurādhapura,19.279591982869228,36.62040850947603,56.087755686896735,Normal
2024-10-03,Anurādhapura,11.210204197464158,36.91632687709244,52.35306175331894,Normal
2024-10-04,Anurādhapura,7.865306243633815,29.79183700103101,54.66734754190634,Normal
2024-10-05,Anurādhapura,6.1734694471037095,28.081632866266162,57.12449037178652,Normal
2024-10-06,Anurādhapura,15.618367459656588,35.60408189514759,67.05306185085797,Normal
2024-10-07,Anurādhapura,31.3081640155795,45.406123396695754,85.40408297392752,Normal
2024-10-08,Anurādhapura,30.046939549469077,40.49183760393274,85.48979725733268,Normal
2024-10-09,Anurādhapura,31.338776838664952,47.663266750943315,95.56122638446983,Normal
2024-10-10,Anurādhapura,34.9469396326403,69.1428588318719,116.27959393931627,Normal
2024-10-11,Anurādhapura,44.98367476565948,77.6102061259584,126.60000251216825,Normal
2024-10-12,Anurādhapura,34.62040888229041,76.11020618613001,127.46326785059833,Normal
2024-10-13,Anurādhapura,21.1387765359653,74.66326790818061,136.03469697621773,Normal
2024-10-14,Anurādhapura,16.018367988134578,62.32041009851348,141.2755133455268,Normal
2024-10-15,Anurādhapura,21.55510292123736,67.61836955789829,146.98571771366818,Normal
2024-10-16,Anurādhapura,14.5510207665806,57.87551183609626,146.6693911878223,Normal
2024-10-17,Anurādhapura,8.45102071763769,35.824491183510865,146.6632687378901,Normal
2024-10-18,Anurādhapura,2.1734694358725037,24.808164228111313,145.94898310541583,Normal
2024-10-19,Anurādhapura,2.0020408512526666,25.257143805058515,146.82857496848627,Normal
2024-10-20,Anurādhapura,6.169387745156445,20.855102392702012,151.11633002831022,Normal
2024-10-21,Anurādhapura,16.936734727523866,25.7265309675006,162.2142892678439,Normal
2024-10-22,Anurādhapura,25.504081807409616,29.206122691230767,172.27755473313965,Normal
2024-10-23,Anurādhapura,38.43673540953628,44.7408170356577,188.66531032067473,Normal
2024-10-24,Anurādhapura,29.120408748315626,46.39591899817853,189.85714695998405,Normal
2024-10-25,Anurādhapura,33.29591867686073,60.32857193221899,202.9612284320386,Normal
2024-10-26,Anurādhapura,24.393877621513482,67.13265380591851,210.8836776686814,Normal
2024-10-27,Anurādhapura,26.381632768268787,66.60816402129088,204.648983599209,Normal
2024-10-28,Anurādhapura,16.38367359452037,59.7755107992155,204.63265693624538,Normal
2024-10-29,Anurādhapura,13.15306112361649,54.781633122125385,207.10612635069646,Normal
2024-10-30,Anurādhapura,13.79795906512269,41.96938767687729,202.75306504441693,Normal
2024-10-31,Anurādhapura,25.387755268661888,56.04285731956176,212.38367739310476,Normal
2024-11-01,Anurādhapura,38.659183816583955,60.144898261848624,226.4857181844112,Normal
2024-11-02,Anurādhapura,50.96938825121613,68.54489830657994,242.51224909816892,Normal
2024-11-03,Anurādhapura,45.56938836885697,75.23061292014995,250.08775951832794,Normal
2024-11-04,Anurādhapura,39.49591932255465,83.2571439898829,259.80816805986217,Normal
2024-11-05,Anurādhapura,22.91020473168723,78.30204191465069,249.80408637019954,Normal
2024-11-06,Anurādhapura,12.88979628053914,74.3224501355664,231.66939178328758,Normal
2024-11-07,Anurādhapura,10.106122558306842,67.97551127952785,239.86735106869992,Normal
2024-11-08,Anurādhapura,23.389796128623736,63.03265422669046,241.85510566015833,Normal
2024-11-09,Anurādhapura,24.691836952937418,48.04489883728768,221.4142891035847,Normal
2024-11-10,Anurādhapura,16.575510370640444,38.98163328131132,211.45918667368088,Normal
2024-11-11,Anurādhapura,4.93673480281604,28.47346970695185,212.17143158068396,Normal
2024-07-24,Badulla,0.2473684179959806,0.2473684179959806,0.2473684179959806,Drought
2024-07-25,Badulla,1.7473684179285447,1.7473684179285447,1.7473684179285447,Drought
2024-07-26,Badulla,1.7947368372600703,1.7947368372600703,1.7947368372600703,Drought
2024-07-27,Badulla,2.0894737232530036,2.336842141248984,2.336842141248984,Drought
2024-07-28,Badulla,1.6000001124945316,3.3473685304230765,3.3473685304230765,Drought
2024-07-29,Badulla,4.910526477393747,6.705263314653816,6.705263314653816,Drought
2024-07-30,Badulla,4.8842106599600354,7.221052801209019,7.221052801209019,Drought
2024-07-31,Badulla,5.657894787938805,8.7578949003659,9.00526331836188,Drought
2024-08-01,Badulla,3.573684204974284,8.531579101699556,10.278947519628101,Drought
2024-08-02,Badulla,4.310526272740312,9.736842236689261,11.531579073949331,Drought
2024-08-03,Badulla,7.47368466493633,14.142105842049226,16.478947983298212,Drought
2024-08-04,Badulla,16.578947852513217,23.510526841718242,26.857895372141318,Normal
2024-08-05,Badulla,22.92105315090879,27.747368910204308,34.45263222485812,Normal
2024-08-06,Badulla,20.17368426703652,29.43157944912571,36.65263225033473,Normal
2024-08-07,Badulla,11.015789512777294,28.868421566556734,37.87368488491861,Normal
2024-08-08,Badulla,14.95263146727473,39.12631617250476,49.405263692132856,Normal
2024-08-09,Badulla,13.810526085622154,38.93157926200755,50.463158335956884,Normal
2024-08-10,Badulla,20.047368269507366,41.44210517112777,57.921053154425984,Normal
2024-08-11,Badulla,18.084210987944164,40.6315793079357,67.48947468007702,Normal
2024-08-12,Badulla,44.178947695242975,60.18947380634174,94.64210603119986,Normal
2024-08-13,Badulla,50.62105296002395,71.8894738641152,108.54210611444994,Normal
2024-08-14,Badulla,43.19473668640357,72.810526481562,110.6842113664806,Normal
2024-08-15,Badulla,22.294737244810634,67.53157958387763,116.93684327601049,Normal
2024-08-16,Badulla,24.157895811068325,82.23684358956137,132.70000192551825,Normal
2024-08-17,Badulla,33.131579962045734,85.89473817410035,143.81579132852633,Normal
2024-08-18,Badulla,33.489474378946994,82.93684297488046,150.42631765495747,Normal
2024-08-19,Badulla,26.963158136565813,65.02105403088422,159.66316006208407,Normal
2024-08-20,Badulla,26.231579357693846,61.50526457177024,170.04737068622018,Normal
2024-08-21,Badulla,23.05263183328876,62.79473812176565,173.47894948824623,Normal
2024-08-22,Badulla,14.568420997024635,57.29473778309821,174.2315810591087,Normal
2024-08-23,Badulla,6.09999990714457,43.44736866784649,175.90000217536877,Normal
2024-08-24,Badulla,5.852631857098236,35.51579001681814,177.58421292741593,Normal
2024-08-25,Badulla,7.373684485206753,31.17894788935797,179.81052870705537,Normal
2024-08-26,Badulla,5.457894950950711,21.942105482231383,179.26842340306646,Normal
2024-08-27,Badulla,2.273684198970982,11.557894858095278,178.25789701389238,Normal
2024-08-28,Badulla,0.23684210742239817,8.36315816349161,175.13684433708403,Normal
2024-08-29,Badulla,1.4421052726439942,8.815789757850744,175.82631801575042,Normal
2024-08-30,Badulla,2.8315790856195973,8.289474036570304,175.43158131157318,Normal
2024-08-31,Badulla,3.5473685794704046,6.05789488586378,175.11052871158014,Normal
2024-09-01,Badulla,6.0157895398000045,7.457894812443995,177.53158128281012,Normal
2024-09-02,Badulla,12.810526443101212,15.642105528720805,180.76842308973804,Normal
2024-09-03,Badulla,13.878947588500541,17.66315827539334,172.4105284475675,Normal
2024-09-04,Badulla,14.184210764993804,21.405263470015402,168.79473889689513,Normal
2024-09-05,Badulla,6.310526381280363,20.510526637357174,166.90526520398188,Normal
2024-09-06,Badulla,4.994736794399049,19.826315984172794,166.38947572918923,Normal
2024-09-07,Badulla,1.7578947373619709,19.61578962790697,155.60000216698236,Normal
2024-09-08,Badulla,1.7473684082302607,16.242105505787432,154.84210752659,Normal
2024-09-09,Badulla,1.8736841921471856,8.889473733218766,148.21579165182905,Normal
2024-09-10,Badulla,2.336842185111961,8.07368422451839,139.85263336415017,Normal
2024-09-11,Badulla,3.563158015818253,5.621052756611881,114.22631784716528,Normal
2024-09-12,Badulla,4.600000223124587,7.17894757506299,102.19473891492967,Normal
2024-09-13,Badulla,5.294736927144819,8.37368435726416,101.9526336048914,Normal
2024-09-14,Badulla,5.3894738198284395,9.25263183907835,97.32105442218308,Normal
2024-09-15,Badulla,4.352631617822001,9.78421078465473,82.38947472168334,Normal
2024-09-16,Badulla,5.210526456095671,11.710526621212646,74.03158009894133,Normal
2024-09-17,Badulla,4.215789531577864,11.131579185544254,68.04736957481394,Normal
2024-09-18,Badulla,3.6473685027475597,9.868421271584037,59.073685087865094,Normal
2024-09-19,Badulla,1.0368421501294653,8.147368548217523,48.83684289137695,Normal
2024-09-20,Badulla,0.9315789649237511,6.768421223323185,45.92631670644894,Normal
2024-09-21,Badulla,0.8473684207460958,5.326315872501693,45.352632511586556,Normal
2024-09-22,Badulla,0.8789473702545023,4.673684300650025,43.61579035448688,Normal
2024-09-23,Badulla,0.6315789587823522,2.189473726009866,40.70526380813306,Normal
2024-09-24,Badulla,0.9210526376048948,2.0315789785287235,38.9000006639847,Normal
2024-09-25,Badulla,1.6684210120075642,2.6947368099100286,39.82631641554374,Normal
2024-09-26,Badulla,5.173684197133004,6.3263157730134045,43.60526380629508,Normal
2024-09-27,Badulla,10.05789440761934,11.157894421224313,48.721052964181645,Normal
2024-09-28,Badulla,23.478948061820155,25.326316450984088,61.86315920471989,Normal
2024-09-29,Badulla,32.50526353728525,37.95263194004416,73.27894825796074,Normal
2024-09-30,Badulla,40.80526456197538,51.331580024417335,85.97894894668663,Normal
2024-10-01,Badulla,29.542105538626487,53.94736935200567,85.38947520354637,Normal
2024-10-02,Badulla,20.331579636431968,56.61579056446856,80.8000014512915,Normal
2024-10-03,Badulla,10.342105009203951,56.50000083648829,82.44210636739004,Normal
2024-10-04,Badulla,7.72105252842809,51.610527472814425,78.92631696698066,Normal
2024-10-05,Badulla,7.394736656647503,40.531579159295916,81.88421172665863,Normal
2024-10-06,Badulla,11.957895310378877,35.95263260958191,89.40526488336985,Normal
2024-10-07,Badulla,28.16842232974568,38.97368524058473,105.33684455936438,Normal
2024-10-08,Badulla,37.36315919244376,48.35263281311318,117.50000251087214,Normal
2024-10-09,Badulla,46.152633201438775,61.77368617458872,133.68421389266143,Normal
2024-10-10,Badulla,61.87894863076928,90.51052886215005,164.8789510050217,Flood
2024-10-11,Badulla,64.2368443982497,104.8684246829348,178.1736888933036,Flood
2024-10-12,Badulla,51.06842260933792,105.44737212727914,180.15263627887478,Normal
2024-10-13,Badulla,42.073686528075406,120.62632007984658,201.65790060595228,Normal
2024-10-14,Badulla,35.33684338389629,112.0368457370854,208.12105845737142,Normal
2024-10-15,Badulla,32.70526432362929,100.78947725846467,208.50526898468206,Normal
2024-10-16,Badulla,10.489473772392818,84.96316065080063,206.93684792224943,Normal
2024-10-17,Badulla,2.9368421416536914,53.094739247969805,206.84211106744726,Normal
2024-10-18,Badulla,2.1157895147730534,38.66842237498803,206.97368999670755,Normal
2024-10-19,Badulla,2.647368463718672,36.54210650518138,208.54737423583865,Normal
2024-10-20,Badulla,7.494737140872227,18.515789860766628,213.40526924339574,Normal
2024-10-21,Badulla,17.189474323770042,20.52105331486178,223.3157958997315,Normal
2024-10-22,Badulla,24.663158598199438,28.500000779751524,232.33158546378357,Normal
2024-10-23,Badulla,35.94736944149071,43.97368552986451,248.72105972610407,Normal
2024-10-24,Badulla,28.278948189666515,45.863159362874605,250.67369145179313,Normal
2024-10-25,Badulla,22.415790370161602,48.80000163514007,253.07895482193763,Normal
2024-10-26,Badulla,15.315789766834543,56.64210683298038,258.86316529580563,Normal
2024-10-27,Badulla,16.4052633805926,54.773685602594966,257.0210604247664,Normal
2024-10-28,Badulla,18.452631614529825,50.06315892589985,248.0526383746473,Normal
2024-10-29,Badulla,15.084210725827932,47.063158960608874,241.44211248434829,Normal
2024-10-30,Badulla,16.621052970125174,35.447369131229436,232.8368488329162,Normal
2024-10-31,Badulla,23.04736994726168,44.83158068349502,241.5579027832825,Normal
2024-11-01,Badulla,46.12631507083748,70.77368366128474,267.2368479187538,Normal
2024-11-02,Badulla,62.48947311026976,82.62105247466465,284.984216933982,Flood
2024-11-03,Badulla,80.063156734969,108.48947403787142,313.9000069898234,Flood
2024-11-04,Badulla,69.29473890399464,121.61579095074957,329.13685016610094,Flood
2024-11-05,Badulla,63.47368525137267,131.01052700020938,336.50000687497584,Flood
2024-11-06,Badulla,34.478947824822605,126.34736889256885,320.2105324849003,Normal
2024-11-07,Badulla,21.357894068460123,119.92631507194801,313.1315850421173,Normal
2024-11-08,Badulla,23.15263149600905,108.03684342538098,313.50000516954606,Normal
2024-11-09,Badulla,28.126315049666275,91.98421083196536,286.4578989037973,Normal
2024-11-10,Badulla,25.078946670785687,64.9421050077647,273.9736873146533,Normal
2024-11-11,Badulla,9.810525667794204,48.552630189180526,272.24210822800234,Normal
2024-07-24,Gampaha,2.288888978564874,2.288888978564874,2.288888978564874,Drought
